,location_x,latitude_x,longitude_x,location_y,latitude_y,longitude_y,distance
236,"Chicago, IL, USA",41.8781136,-87.6297982,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,1145.51
237,"Chicago, IL, USA",41.8781136,-87.6297982,"Providence, RI, USA",41.8239891,-71.4128343,1341.21
238,"Chicago, IL, USA",41.8781136,-87.6297982,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1390.57
239,"Chicago, IL, USA",41.8781136,-87.6297982,"Milwaukee, WI, USA",43.0389025,-87.9064736,131.05
240,"Chicago, IL, USA",41.8781136,-87.6297982,"Raleigh, NC, USA",35.7795897,-78.6381787,1031.67
241,"Chicago, IL, USA",41.8781136,-87.6297982,"Oklahoma City, OK, USA",35.4675602,-97.5164276,1114.36
242,"Chicago, IL, USA",41.8781136,-87.6297982,"Memphis, TN, USA",35.1495343,-90.0489801,777.13
243,"Chicago, IL, USA",41.8781136,-87.6297982,"Richmond, VA, USA",37.5407246,-77.4360481,995.51
244,"Chicago, IL, USA",41.8781136,-87.6297982,"Louisville, KY, USA",38.2526647,-85.7584557,433.41
245,"Chicago, IL, USA",41.8781136,-87.6297982,"Salt Lake City, UT, USA",40.7607793,-111.8910474,2023.15
246,"Chicago, IL, USA",41.8781136,-87.6297982,"New Orleans, LA, USA",29.95106579999999,-90.0715323,1344.16
247,"Chicago, IL, USA",41.8781136,-87.6297982,"Hartford, CT, USA",41.7658043,-72.6733723,1237.85
248,"Chicago, IL, USA",41.8781136,-87.6297982,"Buffalo, NY, USA",42.88644679999999,-78.8783689,727.15
249,"Chicago, IL, USA",41.8781136,-87.6297982,"Birmingham, AL, USA",33.5185892,-86.8103567,932.31
250,"Dallas, TX, USA",32.7766642,-96.7969879,"Portland, OR, USA",45.515232,-122.6783853,2625.3
251,"Dallas, TX, USA",32.7766642,-96.7969879,"Seattle, WA, USA",47.6062095,-122.3320708,2703.33
252,"Dallas, TX, USA",32.7766642,-96.7969879,"New York, NY, USA",40.7127753,-74.0059728,2205.73
253,"Dallas, TX, USA",32.7766642,-96.7969879,"Los Angeles, CA, USA",34.0522342,-118.2436849,1991.99
254,"Dallas, TX, USA",32.7766642,-96.7969879,"Chicago, IL, USA",41.8781136,-87.6297982,1294.96
255,"Dallas, TX, USA",32.7766642,-96.7969879,"Dallas, TX, USA",32.7766642,-96.7969879,10.0
256,"Dallas, TX, USA",32.7766642,-96.7969879,"Houston, TX, USA",29.7604267,-95.3698028,361.77
257,"Dallas, TX, USA",32.7766642,-96.7969879,"Washington, DC, USA",38.9071923,-77.0368707,1902.25
258,"Dallas, TX, USA",32.7766642,-96.7969879,"Philadelphia, PA, USA",39.9525839,-75.1652215,2087.98
259,"Dallas, TX, USA",32.7766642,-96.7969879,"Atlanta, GA, USA",33.748752,-84.38768449999999,1158.13
260,"Dallas, TX, USA",32.7766642,-96.7969879,"Miami, FL, USA",25.7616798,-80.1917902,1786.64
261,"Dallas, TX, USA",32.7766642,-96.7969879,"Phoenix, AZ, USA",33.4483771,-112.0740373,1423.53
262,"Dallas, TX, USA",32.7766642,-96.7969879,"Boston, MA, USA",42.3600825,-71.0588801,2493.1
263,"Dallas, TX, USA",32.7766642,-96.7969879,"Riverside, CA, USA",33.9806005,-117.3754942,1912.26
264,"Dallas, TX, USA",32.7766642,-96.7969879,"San Francisco, CA, USA",37.7749295,-122.4194155,2383.25
265,"Dallas, TX, USA",32.7766642,-96.7969879,"Detroit, MI, USA",42.331427,-83.0457538,1608.15
266,"Dallas, TX, USA",32.7766642,-96.7969879,"Minneapolis, MN, USA",44.977753,-93.2650108,1390.34
267,"Dallas, TX, USA",32.7766642,-96.7969879,"San Diego, CA, USA",32.715738,-117.1610838,1901.57
268,"Dallas, TX, USA",32.7766642,-96.7969879,"Tampa, FL, USA",27.950575,-82.4571776,1475.13
269,"Dallas, TX, USA",32.7766642,-96.7969879,"Denver, CO, USA",39.7392358,-104.990251,1066.31
270,"Dallas, TX, USA",32.7766642,-96.7969879,"Baltimore, MD, USA",39.2903848,-76.6121893,1948.81
271,"Dallas, TX, USA",32.7766642,-96.7969879,"St. Louis, MO, USA",38.6270025,-90.1994042,881.58
272,"Dallas, TX, USA",32.7766642,-96.7969879,"Charlotte, NC, USA",35.2270869,-80.8431267,1493.97
273,"Dallas, TX, USA",32.7766642,-96.7969879,"Orlando, FL, USA",28.5383832,-81.3789269,1546.49
274,"Dallas, TX, USA",32.7766642,-96.7969879,"San Antonio, TX, USA",29.4251905,-98.4945922,406.19
275,"Dallas, TX, USA",32.7766642,-96.7969879,"Sacramento, CA, USA",38.5815719,-121.4943996,2314.2
276,"Dallas, TX, USA",32.7766642,-96.7969879,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,1720.62
277,"Dallas, TX, USA",32.7766642,-96.7969879,"Austin, TX, USA",30.267153,-97.7430608,293.1
278,"Dallas, TX, USA",32.7766642,-96.7969879,"Las Vegas, NV, USA",36.171563,-115.1391009,1720.38
279,"Dallas, TX, USA",32.7766642,-96.7969879,"Cincinnati, OH, USA",39.1031182,-84.5120196,1308.91
280,"Dallas, TX, USA",32.7766642,-96.7969879,"Kansas City, MO, USA",39.0997265,-94.5785667,730.84
281,"Dallas, TX, USA",32.7766642,-96.7969879,"Columbus, OH, USA",39.9611755,-82.99879419999999,1468.55
282,"Dallas, TX, USA",32.7766642,-96.7969879,"Indianapolis, IN, USA",39.768403,-86.158068,1228.89
283,"Dallas, TX, USA",32.7766642,-96.7969879,"Cleveland, OH, USA",41.49932,-81.6943605,1649.16
284,"Dallas, TX, USA",32.7766642,-96.7969879,"Nashville, TN, USA",36.1626638,-86.7816016,991.68
285,"Dallas, TX, USA",32.7766642,-96.7969879,"San Jose, CA, USA",37.33874,-121.8852525,2331.82
286,"Dallas, TX, USA",32.7766642,-96.7969879,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,1949.46
287,"Dallas, TX, USA",32.7766642,-96.7969879,"Providence, RI, USA",41.8239891,-71.4128343,2448.26
288,"Dallas, TX, USA",32.7766642,-96.7969879,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1458.87
289,"Dallas, TX, USA",32.7766642,-96.7969879,"Milwaukee, WI, USA",43.0389025,-87.9064736,1380.38
290,"Dallas, TX, USA",32.7766642,-96.7969879,"Raleigh, NC, USA",35.7795897,-78.6381787,1698.91
291,"Dallas, TX, USA",32.7766642,-96.7969879,"Oklahoma City, OK, USA",35.4675602,-97.5164276,306.45
292,"Dallas, TX, USA",32.7766642,-96.7969879,"Memphis, TN, USA",35.1495343,-90.0489801,675.76
293,"Dallas, TX, USA",32.7766642,-96.7969879,"Richmond, VA, USA",37.5407246,-77.4360481,1834.18
294,"Dallas, TX, USA",32.7766642,-96.7969879,"Louisville, KY, USA",38.2526647,-85.7584557,1168.75
295,"Dallas, TX, USA",32.7766642,-96.7969879,"Salt Lake City, UT, USA",40.7607793,-111.8910474,1607.55
296,"Dallas, TX, USA",32.7766642,-96.7969879,"New Orleans, LA, USA",29.95106579999999,-90.0715323,711.46
297,"Dallas, TX, USA",32.7766642,-96.7969879,"Hartford, CT, USA",41.7658043,-72.6733723,2346.3
298,"Dallas, TX, USA",32.7766642,-96.7969879,"Buffalo, NY, USA",42.88644679999999,-78.8783689,1927.3
299,"Dallas, TX, USA",32.7766642,-96.7969879,"Birmingham, AL, USA",33.5185892,-86.8103567,933.04
300,"Houston, TX, USA",29.7604267,-95.3698028,"Portland, OR, USA",45.515232,-122.6783853,2950.92
301,"Houston, TX, USA",29.7604267,-95.3698028,"Seattle, WA, USA",47.6062095,-122.3320708,3040.5
302,"Houston, TX, USA",29.7604267,-95.3698028,"New York, NY, USA",40.7127753,-74.0059728,2281.34
303,"Houston, TX, USA",29.7604267,-95.3698028,"Los Angeles, CA, USA",34.0522342,-118.2436849,2206.26
304,"Houston, TX, USA",29.7604267,-95.3698028,"Chicago, IL, USA",41.8781136,-87.6297982,1515.8
305,"Houston, TX, USA",29.7604267,-95.3698028,"Dallas, TX, USA",32.7766642,-96.7969879,361.77
306,"Houston, TX, USA",29.7604267,-95.3698028,"Houston, TX, USA",29.7604267,-95.3698028,10.0
307,"Houston, TX, USA",29.7604267,-95.3698028,"Washington, DC, USA",38.9071923,-77.0368707,1961.09
308,"Houston, TX, USA",29.7604267,-95.3698028,"Philadelphia, PA, USA",39.9525839,-75.1652215,2156.27
309,"Houston, TX, USA",29.7604267,-95.3698028,"Atlanta, GA, USA",33.748752,-84.38768449999999,1128.28
310,"Houston, TX, USA",29.7604267,-95.3698028,"Miami, FL, USA",25.7616798,-80.1917902,1556.8
311,"Houston, TX, USA",29.7604267,-95.3698028,"Phoenix, AZ, USA",33.4483771,-112.0740373,1632.17
312,"Houston, TX, USA",29.7604267,-95.3698028,"Boston, MA, USA",42.3600825,-71.0588801,2581.33
313,"Houston, TX, USA",29.7604267,-95.3698028,"Riverside, CA, USA",33.9806005,-117.3754942,2125.86
314,"Houston, TX, USA",29.7604267,-95.3698028,"San Francisco, CA, USA",37.7749295,-122.4194155,2643.05
315,"Houston, TX, USA",29.7604267,-95.3698028,"Detroit, MI, USA",42.331427,-83.0457538,1779.66
316,"Houston, TX, USA",29.7604267,-95.3698028,"Minneapolis, MN, USA",44.977753,-93.2650108,1702.12
317,"Houston, TX, USA",29.7604267,-95.3698028,"San Diego, CA, USA",32.715738,-117.1610838,2093.85
318,"Houston, TX, USA",29.7604267,-95.3698028,"Tampa, FL, USA",27.950575,-82.4571776,1272.83
319,"Houston, TX, USA",29.7604267,-95.3698028,"Denver, CO, USA",39.7392358,-104.990251,1413.64
320,"Houston, TX, USA",29.7604267,-95.3698028,"Baltimore, MD, USA",39.2903848,-76.6121893,2012.65
321,"Houston, TX, USA",29.7604267,-95.3698028,"St. Louis, MO, USA",38.6270025,-90.1994042,1094.1
322,"Houston, TX, USA",29.7604267,-95.3698028,"Charlotte, NC, USA",35.2270869,-80.8431267,1489.86
323,"Houston, TX, USA",29.7604267,-95.3698028,"Orlando, FL, USA",28.5383832,-81.3789269,1364.62
324,"Houston, TX, USA",29.7604267,-95.3698028,"San Antonio, TX, USA",29.4251905,-98.4945922,304.42
325,"Houston, TX, USA",29.7604267,-95.3698028,"Sacramento, CA, USA",38.5815719,-121.4943996,2584.44
326,"Houston, TX, USA",29.7604267,-95.3698028,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,1829.89
327,"Houston, TX, USA",29.7604267,-95.3698028,"Austin, TX, USA",30.267153,-97.7430608,235.35
328,"Houston, TX, USA",29.7604267,-95.3698028,"Las Vegas, NV, USA",36.171563,-115.1391009,1972.71
329,"Houston, TX, USA",29.7604267,-95.3698028,"Cincinnati, OH, USA",39.1031182,-84.5120196,1436.87
330,"Houston, TX, USA",29.7604267,-95.3698028,"Kansas City, MO, USA",39.0997265,-94.5785667,1041.0
331,"Houston, TX, USA",29.7604267,-95.3698028,"Columbus, OH, USA",39.9611755,-82.99879419999999,1597.09
332,"Houston, TX, USA",29.7604267,-95.3698028,"Indianapolis, IN, USA",39.768403,-86.158068,1393.4
333,"Houston, TX, USA",29.7604267,-95.3698028,"Cleveland, OH, USA",41.49932,-81.6943605,1793.14
334,"Houston, TX, USA",29.7604267,-95.3698028,"Nashville, TN, USA",36.1626638,-86.7816016,1070.95
335,"Houston, TX, USA",29.7604267,-95.3698028,"San Jose, CA, USA",37.33874,-121.8852525,2587.3
336,"Houston, TX, USA",29.7604267,-95.3698028,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,1962.13
337,"Houston, TX, USA",29.7604267,-95.3698028,"Providence, RI, USA",41.8239891,-71.4128343,2529.94
338,"Houston, TX, USA",29.7604267,-95.3698028,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1320.75
339,"Houston, TX, USA",29.7604267,-95.3698028,"Milwaukee, WI, USA",43.0389025,-87.9064736,1618.87
340,"Houston, TX, USA",29.7604267,-95.3698028,"Raleigh, NC, USA",35.7795897,-78.6381787,1698.55
341,"Houston, TX, USA",29.7604267,-95.3698028,"Oklahoma City, OK, USA",35.4675602,-97.5164276,665.64
342,"Houston, TX, USA",29.7604267,-95.3698028,"Memphis, TN, USA",35.1495343,-90.0489801,779.66
343,"Houston, TX, USA",29.7604267,-95.3698028,"Richmond, VA, USA",37.5407246,-77.4360481,1867.4
344,"Houston, TX, USA",29.7604267,-95.3698028,"Louisville, KY, USA",38.2526647,-85.7584557,1293.3
345,"Houston, TX, USA",29.7604267,-95.3698028,"Salt Lake City, UT, USA",40.7607793,-111.8910474,1929.7
346,"Houston, TX, USA",29.7604267,-95.3698028,"New Orleans, LA, USA",29.95106579999999,-90.0715323,511.34
347,"Houston, TX, USA",29.7604267,-95.3698028,"Hartford, CT, USA",41.7658043,-72.6733723,2432.59
348,"Houston, TX, USA",29.7604267,-95.3698028,"Buffalo, NY, USA",42.88644679999999,-78.8783689,2069.46
349,"Houston, TX, USA",29.7604267,-95.3698028,"Birmingham, AL, USA",33.5185892,-86.8103567,911.25
350,"Washington, DC, USA",38.9071923,-77.0368707,"Portland, OR, USA",45.515232,-122.6783853,3777.54
351,"Washington, DC, USA",38.9071923,-77.0368707,"Seattle, WA, USA",47.6062095,-122.3320708,3736.26
352,"Washington, DC, USA",38.9071923,-77.0368707,"New York, NY, USA",40.7127753,-74.0059728,327.58
353,"Washington, DC, USA",38.9071923,-77.0368707,"Los Angeles, CA, USA",34.0522342,-118.2436849,3692.0
354,"Washington, DC, USA",38.9071923,-77.0368707,"Chicago, IL, USA",41.8781136,-87.6297982,955.19
355,"Washington, DC, USA",38.9071923,-77.0368707,"Dallas, TX, USA",32.7766642,-96.7969879,1902.25
356,"Washington, DC, USA",38.9071923,-77.0368707,"Houston, TX, USA",29.7604267,-95.3698028,1961.09
357,"Washington, DC, USA",38.9071923,-77.0368707,"Washington, DC, USA",38.9071923,-77.0368707,10.0
358,"Washington, DC, USA",38.9071923,-77.0368707,"Philadelphia, PA, USA",39.9525839,-75.1652215,198.37
359,"Washington, DC, USA",38.9071923,-77.0368707,"Atlanta, GA, USA",33.748752,-84.38768449999999,872.73
360,"Washington, DC, USA",38.9071923,-77.0368707,"Miami, FL, USA",25.7616798,-80.1917902,1491.18
361,"Washington, DC, USA",38.9071923,-77.0368707,"Phoenix, AZ, USA",33.4483771,-112.0740373,3182.6
362,"Washington, DC, USA",38.9071923,-77.0368707,"Boston, MA, USA",42.3600825,-71.0588801,633.67
363,"Washington, DC, USA",38.9071923,-77.0368707,"Riverside, CA, USA",33.9806005,-117.3754942,3619.9
364,"Washington, DC, USA",38.9071923,-77.0368707,"San Francisco, CA, USA",37.7749295,-122.4194155,3918.55
365,"Washington, DC, USA",38.9071923,-77.0368707,"Detroit, MI, USA",42.331427,-83.0457538,633.91
366,"Washington, DC, USA",38.9071923,-77.0368707,"Minneapolis, MN, USA",44.977753,-93.2650108,1498.66
367,"Washington, DC, USA",38.9071923,-77.0368707,"San Diego, CA, USA",32.715738,-117.1610838,3652.93
368,"Washington, DC, USA",38.9071923,-77.0368707,"Tampa, FL, USA",27.950575,-82.4571776,1317.38
369,"Washington, DC, USA",38.9071923,-77.0368707,"Denver, CO, USA",39.7392358,-104.990251,2396.53
370,"Washington, DC, USA",38.9071923,-77.0368707,"Baltimore, MD, USA",39.2903848,-76.6121893,56.2
371,"Washington, DC, USA",38.9071923,-77.0368707,"St. Louis, MO, USA",38.6270025,-90.1994042,1140.61
372,"Washington, DC, USA",38.9071923,-77.0368707,"Charlotte, NC, USA",35.2270869,-80.8431267,530.45
373,"Washington, DC, USA",38.9071923,-77.0368707,"Orlando, FL, USA",28.5383832,-81.3789269,1220.46
374,"Washington, DC, USA",38.9071923,-77.0368707,"San Antonio, TX, USA",29.4251905,-98.4945922,2230.11
375,"Washington, DC, USA",38.9071923,-77.0368707,"Sacramento, CA, USA",38.5815719,-121.4943996,3816.59
376,"Washington, DC, USA",38.9071923,-77.0368707,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,305.27
377,"Washington, DC, USA",38.9071923,-77.0368707,"Austin, TX, USA",30.267153,-97.7430608,2118.17
378,"Washington, DC, USA",38.9071923,-77.0368707,"Las Vegas, NV, USA",36.171563,-115.1391009,3348.85
379,"Washington, DC, USA",38.9071923,-77.0368707,"Cincinnati, OH, USA",39.1031182,-84.5120196,646.1
380,"Washington, DC, USA",38.9071923,-77.0368707,"Kansas City, MO, USA",39.0997265,-94.5785667,1513.58
381,"Washington, DC, USA",38.9071923,-77.0368707,"Columbus, OH, USA",39.9611755,-82.99879419999999,525.15
382,"Washington, DC, USA",38.9071923,-77.0368707,"Indianapolis, IN, USA",39.768403,-86.158068,789.9
383,"Washington, DC, USA",38.9071923,-77.0368707,"Cleveland, OH, USA",41.49932,-81.6943605,489.3
384,"Washington, DC, USA",38.9071923,-77.0368707,"Nashville, TN, USA",36.1626638,-86.7816016,911.26
385,"Washington, DC, USA",38.9071923,-77.0368707,"San Jose, CA, USA",37.33874,-121.8852525,3887.16
386,"Washington, DC, USA",38.9071923,-77.0368707,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,246.69
387,"Washington, DC, USA",38.9071923,-77.0368707,"Providence, RI, USA",41.8239891,-71.4128343,576.19
388,"Washington, DC, USA",38.9071923,-77.0368707,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1042.57
389,"Washington, DC, USA",38.9071923,-77.0368707,"Milwaukee, WI, USA",43.0389025,-87.9064736,1020.57
390,"Washington, DC, USA",38.9071923,-77.0368707,"Raleigh, NC, USA",35.7795897,-78.6381787,375.46
391,"Washington, DC, USA",38.9071923,-77.0368707,"Oklahoma City, OK, USA",35.4675602,-97.5164276,1849.85
392,"Washington, DC, USA",38.9071923,-77.0368707,"Memphis, TN, USA",35.1495343,-90.0489801,1226.97
393,"Washington, DC, USA",38.9071923,-77.0368707,"Richmond, VA, USA",37.5407246,-77.4360481,155.89
394,"Washington, DC, USA",38.9071923,-77.0368707,"Louisville, KY, USA",38.2526647,-85.7584557,761.32
395,"Washington, DC, USA",38.9071923,-77.0368707,"Salt Lake City, UT, USA",40.7607793,-111.8910474,2963.66
396,"Washington, DC, USA",38.9071923,-77.0368707,"New Orleans, LA, USA",29.95106579999999,-90.0715323,1553.05
397,"Washington, DC, USA",38.9071923,-77.0368707,"Hartford, CT, USA",41.7658043,-72.6733723,487.55
398,"Washington, DC, USA",38.9071923,-77.0368707,"Buffalo, NY, USA",42.88644679999999,-78.8783689,468.73
399,"Washington, DC, USA",38.9071923,-77.0368707,"Birmingham, AL, USA",33.5185892,-86.8103567,1061.0
400,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Portland, OR, USA",45.515232,-122.6783853,3871.9
401,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Seattle, WA, USA",47.6062095,-122.3320708,3819.25
402,"Philadelphia, PA, USA",39.9525839,-75.1652215,"New York, NY, USA",40.7127753,-74.0059728,129.62
403,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Los Angeles, CA, USA",34.0522342,-118.2436849,3843.45
404,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Chicago, IL, USA",41.8781136,-87.6297982,1068.0
405,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Dallas, TX, USA",32.7766642,-96.7969879,2087.98
406,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Houston, TX, USA",29.7604267,-95.3698028,2156.27
407,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Washington, DC, USA",38.9071923,-77.0368707,198.37
408,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Philadelphia, PA, USA",39.9525839,-75.1652215,10.0
409,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Atlanta, GA, USA",33.748752,-84.38768449999999,1070.96
410,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Miami, FL, USA",25.7616798,-80.1917902,1645.54
411,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Phoenix, AZ, USA",33.4483771,-112.0740373,3344.07
412,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Boston, MA, USA",42.3600825,-71.0588801,435.63
413,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Riverside, CA, USA",33.9806005,-117.3754942,3772.68
414,"Philadelphia, PA, USA",39.9525839,-75.1652215,"San Francisco, CA, USA",37.7749295,-122.4194155,4050.39
415,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Detroit, MI, USA",42.331427,-83.0457538,710.59
416,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Minneapolis, MN, USA",44.977753,-93.2650108,1582.13
417,"Philadelphia, PA, USA",39.9525839,-75.1652215,"San Diego, CA, USA",32.715738,-117.1610838,3810.56
418,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Tampa, FL, USA",27.950575,-82.4571776,1493.09
419,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Denver, CO, USA",39.7392358,-104.990251,2534.36
420,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Baltimore, MD, USA",39.2903848,-76.6121893,144.15
421,"Philadelphia, PA, USA",39.9525839,-75.1652215,"St. Louis, MO, USA",38.6270025,-90.1994042,1300.63
422,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Charlotte, NC, USA",35.2270869,-80.8431267,725.2
423,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Orlando, FL, USA",28.5383832,-81.3789269,1390.83
424,"Philadelphia, PA, USA",39.9525839,-75.1652215,"San Antonio, TX, USA",29.4251905,-98.4945922,2422.43
425,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Sacramento, CA, USA",38.5815719,-121.4943996,3945.89
426,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,413.81
427,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Austin, TX, USA",30.267153,-97.7430608,2309.66
428,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Las Vegas, NV, USA",36.171563,-115.1391009,3495.47
429,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Cincinnati, OH, USA",39.1031182,-84.5120196,806.81
430,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Kansas City, MO, USA",39.0997265,-94.5785667,1664.46
431,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Columbus, OH, USA",39.9611755,-82.99879419999999,667.47
432,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Indianapolis, IN, USA",39.768403,-86.158068,937.91
433,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Cleveland, OH, USA",41.49932,-81.6943605,576.28
434,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Nashville, TN, USA",36.1626638,-86.7816016,1099.81
435,"Philadelphia, PA, USA",39.9525839,-75.1652215,"San Jose, CA, USA",37.33874,-121.8852525,4021.4
436,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,352.02
437,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Providence, RI, USA",41.8239891,-71.4128343,377.83
438,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1220.85
439,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Milwaukee, WI, USA",43.0389025,-87.9064736,1113.95
440,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Raleigh, NC, USA",35.7795897,-78.6381787,555.09
441,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Oklahoma City, OK, USA",35.4675602,-97.5164276,2022.53
442,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Memphis, TN, USA",35.1495343,-90.0489801,1414.37
443,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Richmond, VA, USA",37.5407246,-77.4360481,332.7
444,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Louisville, KY, USA",38.2526647,-85.7584557,932.82
445,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Salt Lake City, UT, USA",40.7607793,-111.8910474,3090.31
446,"Philadelphia, PA, USA",39.9525839,-75.1652215,"New Orleans, LA, USA",29.95106579999999,-90.0715323,1751.41
447,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Hartford, CT, USA",41.7658043,-72.6733723,290.78
448,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Buffalo, NY, USA",42.88644679999999,-78.8783689,449.67
449,"Philadelphia, PA, USA",39.9525839,-75.1652215,"Birmingham, AL, USA",33.5185892,-86.8103567,1258.71
